2025-10-11 00:00, 0.0 hours
2025-10-11 01:00, 0.0 hours
2025-10-11 02:00, 0.0 hours
2025-10-11 03:00, 0.0 hours
2025-10-11 04:00, 0.0 hours
2025-10-11 05:00, 0.0 hours
2025-10-11 06:00, 0.0 hours
2025-10-11 07:00, 0.0 hours
2025-10-11 08:00, 0.0 hours
2025-10-11 09:00, 0.08909999999999998 hours
2025-10-11 10:00, 0.9999000000000012 hours
2025-10-11 11:00, 0.3617999999999999 hours
2025-10-11 12:00, 0.49529999999999985 hours
2025-10-11 13:00, 0.09459999999999999 hours
2025-10-11 14:00, 0.0 hours
2025-10-11 15:00, 0.0807 hours
2025-10-11 16:00, 0.0 hours
